user,day,risk_score,insider,projected_risk_7d,risk_score_drift
CDE1846,273.0,0.7923019,0.0,1.0368791,0.7923019
CDE1846,276.0,1.5524397,0.0,1.737656,1.5524397
CDE1846,277.0,0.667472,0.0,0.874645,0.667472
CDE1846,278.0,1.0119355,0.0,1.2551204,1.0119355
CDE1846,279.0,0.73709667,0.0,1.1472749,0.73709667
CDE1846,280.0,0.8012796,0.0,0.6851024,0.8012796
CDE1846,283.0,0.6952814,0.0,0.001573223,0.6952814
CDE1846,284.0,0.7330314,0.0,0.629351,0.7330314
CDE1846,285.0,0.6288984,0.0,0.38592526,0.6288984
CDE1846,286.0,0.7018238,0.0,0.57494277,0.7018238
CDE1846,287.0,0.67959785,0.0,0.53580326,0.67959785
CDE1846,290.0,0.6915597,0.0,0.6714875,0.6915597
CDE1846,291.0,0.63622504,0.0,0.6178027,0.63622504
CDE1846,292.0,0.5189197,0.0,0.50849324,0.5189197
CDE1846,293.0,0.9150191,0.0,0.75952417,0.9150191
CDE1846,294.0,0.63928354,0.0,0.73647183,0.63928354
CDE1846,297.0,0.6599804,0.0,0.7094214,0.6599804
CDE1846,298.0,1.1522241,0.0,1.3042103,1.1522241
CDE1846,299.0,1.6656932,0.0,2.098597,1.6656932
CDE1846,300.0,0.7472639,0.0,1.5158358,0.7472639
CDE1846,301.0,1.171286,0.0,1.7876283,1.171286
CDE1846,304.0,0.6005727,0.0,0.5008052,0.6005727
CDE1846,305.0,1.3278081,0.0,0.68309695,1.3278081
CDE1846,306.0,0.83870107,0.0,0.4768335,0.83870107
CDE1846,307.0,0.67328936,0.0,0.7400824,0.67328936
CDE1846,308.0,0.67413807,0.0,0.25620738,0.67413807
CDE1846,311.0,0.8528441,0.0,0.6893186,0.8528441
CDE1846,312.0,0.7203456,0.0,0.36187327,0.7203456
CDE1846,313.0,1.4931769,0.0,1.5525684,1.4931769
CDE1846,314.0,0.62234604,0.0,1.2837725,0.62234604
CDE1846,315.0,1.0423295,0.0,1.3520054,1.0423295
CDE1846,318.0,0.7892535,0.0,0.78496,0.7892535
CDE1846,319.0,0.6039909,0.0,0.35841015,0.6039909
CDE1846,320.0,1.6206417,0.0,1.0338414,1.6206417
CDE1846,321.0,0.7689613,0.0,1.2858864,0.7689613
CDE1846,322.0,2.371793,0.0,2.512126,2.371793
CDE1846,325.0,0.9417327,0.0,1.9523484,0.9417327
CDE1846,326.0,0.90718484,0.0,1.043186,0.90718484
CDE1846,327.0,1.033275,0.0,0.2984903,1.033275
CDE1846,332.0,0.68836737,0.0,0.4429133,0.68836737
CDE1846,333.0,0.88869494,0.0,0.61631763,0.88869494
CDE1846,334.0,0.6258587,0.0,0.3478519,0.6258587
CDE1846,335.0,0.9716221,0.0,1.2925246,0.9716221
CDE1846,336.0,1.187458,0.0,1.845398,1.187458
CDE1846,339.0,1.1713604,0.0,1.7648971,1.1713604
CDE1846,340.0,1.4348443,0.0,1.9720931,1.4348443
CDE1846,341.0,0.84394836,0.0,1.5192022,0.84394836
CDE1846,342.0,2.7711117,0.0,2.806253,2.7711117
CDE1846,343.0,0.8650863,0.0,1.915157,0.8650863
CDE1846,346.0,0.63267815,0.0,0.36465207,0.63267815
CDE1846,347.0,1.8118407,0.0,1.1111026,1.8118407
CDE1846,348.0,1.2523476,0.0,1.0295192,1.2523476
CDE1846,349.0,0.63307434,0.0,-0.2787981,0.63307434
CDE1846,350.0,1.4864311,0.0,1.6784424,1.4864311
CDE1846,353.0,0.8817697,0.0,0.88305336,0.8817697
CDE1846,354.0,0.66446835,0.0,-0.10351498,0.66446835
CDE1846,355.0,0.69760394,0.0,0.235078,0.69760394
CDE1846,360.0,0.5691599,0.0,0.31117615,0.5691599
CDE1846,361.0,0.79327255,0.0,0.71793425,0.79327255
CDE1846,362.0,0.7082308,0.0,0.72674114,0.7082308
CDE1846,363.0,0.9002283,0.0,1.5146619,0.9002283
CDE1846,367.0,0.6445941,0.0,0.73180914,0.6445941
CDE1846,368.0,0.9739051,0.0,0.8955814,0.9739051
CDE1846,369.0,0.63329566,0.0,0.7012643,0.63329566
CDE1846,370.0,0.66567683,0.0,0.4707839,0.66567683
CDE1846,371.0,0.9888535,0.0,1.1235267,0.9888535
CDE1846,374.0,0.692715,0.0,0.77061075,0.692715
CDE1846,375.0,2.0112236,0.0,2.1868129,2.0112236
CDE1846,376.0,0.7008569,0.0,1.7473075,0.7008569
CDE1846,377.0,1.1676888,0.0,1.6464148,1.1676888
CDE1846,378.0,0.6722986,0.0,0.8367645,0.6722986
CDE1846,381.0,0.8369158,0.0,0.37336054,0.8369158
CDE1846,382.0,1.3638163,0.0,0.63377434,1.3638163
CDE1846,383.0,2.1521564,0.0,2.620674,2.1521564
CDE1846,384.0,1.7647132,0.0,2.7925901,1.7647132
CDE1846,385.0,0.8710475,0.0,2.3904226,0.8710475
CDE1846,388.0,0.7410795,0.0,0.467309,0.7410795
CDE1846,389.0,0.74846554,0.0,-0.46078756,0.74846554
CDE1846,390.0,0.8044491,0.0,-0.70526546,0.8044491
CDE1846,391.0,1.2220209,0.0,0.33851635,1.2220209
CDE1846,392.0,0.8230764,0.0,1.0673919,0.8230764
CDE1846,395.0,1.7809516,0.0,2.6288297,1.7809516
CDE1846,396.0,0.73524505,0.0,1.6295562,0.73524505
CDE1846,397.0,0.6392158,0.0,0.91013604,0.6392158
CDE1846,398.0,0.5997382,0.0,0.29185602,0.5997382
CDE1846,399.0,0.76165575,0.0,0.30330414,0.76165575
CDE1846,402.0,1.279147,0.0,0.74568015,1.279147
CDE1846,403.0,0.89654845,0.0,1.5219136,0.89654845
CDE1846,404.0,0.6463091,0.0,1.1941892,0.6463091
CDE1846,405.0,0.7192584,0.0,0.9428091,0.7192584
CDE1846,406.0,1.1540537,0.0,1.0089093,1.1540537
CDE1846,409.0,1.447291,0.0,1.6358722,1.447291
CDE1846,410.0,0.6046204,0.0,1.2314609,0.6046204
CDE1846,411.0,0.5872021,0.0,0.8462242,0.5872021
CDE1846,412.0,0.6873312,0.0,0.43948197,0.6873312
CDE1846,413.0,1.1720308,0.0,0.45489573,1.1720308
CDE1846,416.0,1.4927331,4.0,1.7240115,1.4927331
CDE1846,417.0,0.55850446,4.0,1.4602926,0.55850446
CDE1846,418.0,0.75502944,4.0,1.0643156,0.75502944
CDE1846,419.0,1.6590816,4.0,1.5343977,1.6590816
CDE1846,420.0,0.6379403,4.0,0.6505134,0.6379403
CDE1846,423.0,0.5965324,4.0,0.08940136,0.5965324
CDE1846,424.0,0.661396,4.0,0.47082338,0.661396
CDE1846,425.0,0.74304235,4.0,0.18477409,0.74304235
CDE1846,426.0,0.62833524,4.0,-0.14672631,0.62833524
CDE1846,427.0,0.7679211,4.0,0.8264556,0.7679211
CDE1846,430.0,0.69016165,4.0,0.80957,0.69016165
CDE1846,431.0,0.90816706,4.0,0.976258,0.90816706
CDE1846,432.0,1.5411023,4.0,1.733995,1.5411023
CDE1846,433.0,1.1855341,4.0,1.9178622,1.1855341
CDE1846,434.0,0.6293429,4.0,1.2996198,0.6293429
CDE1846,437.0,1.4653721,4.0,1.8423866,1.4653721
CDE1846,438.0,0.77234507,4.0,0.9189436,0.77234507
CDE1846,439.0,0.75556874,4.0,0.41852143,0.75556874
CDE1846,440.0,3.8433373,4.0,3.7000282,3.8433373
CDE1846,441.0,0.68593436,4.0,3.0038419,0.68593436
CDE1846,444.0,1.2912787,4.0,1.694834,1.2912787
CDE1846,445.0,4.591921,4.0,5.499491,4.591921
CDE1846,446.0,1.6143168,4.0,3.5940912,1.6143168
CDE1846,447.0,0.7367404,4.0,0.7467379,0.7367404
CDE1846,448.0,0.6482699,4.0,1.4043003,0.6482699
CDE1846,451.0,0.9568547,4.0,-1.4589107,0.9568547
CDE1846,452.0,3.5576546,4.0,1.2762411,3.5576546
CDE1846,453.0,1.2494581,4.0,3.038878,1.2494581
CDE1846,454.0,1.1971166,4.0,3.0003593,1.1971166
CDE1846,455.0,0.86627215,4.0,1.8208107,0.86627215
CDE1846,458.0,0.7679213,4.0,-0.69147235,0.7679213
CDE1846,459.0,1.4095653,4.0,-0.70562,1.4095653
CDE1846,460.0,2.3580039,4.0,2.3867745,2.3580039
CDE1846,461.0,2.0594323,4.0,3.108022,2.0594323
CDE1846,462.0,0.63723344,4.0,2.2445674,0.63723344
CDE1846,465.0,4.9759417,4.0,7.501443,4.9759417
CDE1846,466.0,0.6882058,4.0,3.3200343,0.6882058
CDE1846,467.0,0.9711439,4.0,1.4994799,0.9711439
CDE1846,468.0,1.0293055,4.0,1.0189257,1.0293055
CDE1846,469.0,2.4432745,4.0,2.123755,2.4432745
CDE1846,472.0,0.69141525,4.0,-1.9182799,0.69141525
CDE1846,473.0,0.7006725,4.0,0.7395692,0.7006725
CDE1846,474.0,2.3114305,4.0,1.6720215,2.3114305
CDE1846,475.0,0.56237406,4.0,0.46594578,0.56237406
CDE1846,479.0,3.5330863,4.0,6.0358243,3.5330863
CDE1846,480.0,1.8757054,0.0,4.306867,1.8757054
CDE1846,481.0,0.845738,0.0,2.013508,0.845738
CDE1846,482.0,1.2098182,0.0,2.1762323,1.2098182
CDE1846,483.0,0.7383255,0.0,-3.989333,0.7383255
CDE1846,486.0,0.63341314,0.0,-2.3125467,0.63341314
CDE1846,487.0,2.0203788,0.0,1.2855022,2.0203788
CDE1846,488.0,0.64710057,0.0,1.3127817,0.64710057
CDE1846,489.0,0.7857352,0.0,0.90718234,0.7857352
CDE1846,490.0,0.88229996,0.0,1.0556697,0.88229996
CDE1846,493.0,2.18409,0.0,2.7214832,2.18409
CDE1846,494.0,0.68000233,0.0,1.1807615,0.68000233
CDE1846,495.0,1.4706866,0.0,2.264813,1.4706866
CDE1846,496.0,1.8235829,0.0,2.510441,1.8235829
CDE1846,497.0,1.0063118,0.0,1.6863395,1.0063118
CDE1846,500.0,1.1662852,0.0,0.5471848,1.1662852
CDE1846,501.0,1.8583292,0.0,2.1133654,1.8583292
CDE1846,502.0,0.87683743,0.0,0.923818,0.87683743
CDE1846,503.0,1.3636348,0.0,1.0189795,1.3636348
CDE1846,504.0,2.40145,0.0,2.775829,2.40145
CDE1846,507.0,0.9856931,0.0,1.3311837,0.9856931
CDE1846,508.0,1.3928481,0.0,1.0212771,1.3928481
CDE1846,509.0,1.2509257,0.0,1.1910088,1.2509257
CDE1846,510.0,1.1798921,0.0,0.4354182,1.1798921
CDE1846,511.0,0.77629775,0.0,-0.576931,0.77629775
CDE1846,515.0,1.1651083,0.0,0.804055,1.1651083
CMP2946,3.0,2.7305198,0.0,,
CMP2946,4.0,1.9097859,0.0,,
CMP2946,5.0,3.0311,0.0,3.7594564,3.0311
CMP2946,6.0,2.1443856,0.0,1.9124225,2.1443856
CMP2946,7.0,1.6196325,0.0,0.49862722,1.6196325
CMP2946,10.0,2.7313504,0.0,2.3118503,2.7313504
CMP2946,11.0,3.0623658,0.0,3.5577402,3.0623658
CMP2946,12.0,2.0288951,0.0,2.5513608,2.0288951
CMP2946,13.0,2.7898905,0.0,3.5609708,2.7898905
CMP2946,14.0,2.1638675,0.0,3.1937814,2.1638675
CMP2946,17.0,2.11154,0.0,1.3019981,2.11154
CMP2946,18.0,3.387767,0.0,2.942276,3.387767
CMP2946,19.0,1.7606328,0.0,2.4945235,1.7606328
CMP2946,20.0,2.8632386,0.0,2.607178,2.8632386
CMP2946,21.0,2.4626293,0.0,2.9844024,2.4626293
CMP2946,24.0,2.0143597,0.0,1.738967,2.0143597
CMP2946,25.0,1.6854852,0.0,0.653623,1.6854852
CMP2946,26.0,2.763566,0.0,2.2313676,2.763566
CMP2946,27.0,2.2052026,0.0,1.6307294,2.2052026
CMP2946,28.0,1.9147204,0.0,1.8167963,1.9147204
CMP2946,31.0,2.8186502,0.0,3.409014,2.8186502
CMP2946,32.0,2.3105767,0.0,3.0157297,2.3105767
CMP2946,33.0,2.3139715,0.0,2.3993561,2.3139715
CMP2946,34.0,1.7783384,0.0,2.2058105,1.7783384
CMP2946,35.0,2.311026,0.0,2.268316,2.311026
CMP2946,38.0,3.2031748,0.0,3.248587,3.2031748
CMP2946,39.0,2.6374974,0.0,3.6520433,2.6374974
CMP2946,40.0,1.3397356,0.0,2.283261,1.3397356
CMP2946,41.0,3.56395,0.0,3.6332963,3.56395
CMP2946,42.0,2.2290676,0.0,2.5984836,2.2290676
CMP2946,45.0,3.7061946,0.0,4.087171,3.7061946
CMP2946,46.0,1.6365334,0.0,2.7950027,1.6365334
CMP2946,47.0,4.199273,0.0,4.652814,4.199273
CMP2946,48.0,2.3699033,0.0,2.7289705,2.3699033
CMP2946,49.0,3.1586916,0.0,3.8111439,3.1586916
CMP2946,52.0,3.5400798,0.0,3.764488,3.5400798
CMP2946,53.0,3.076783,0.0,4.183182,3.076783
CMP2946,54.0,1.8437291,0.0,1.537343,1.8437291
CMP2946,55.0,1.6187794,0.0,1.3620117,1.6187794
CMP2946,56.0,1.8681861,0.0,-0.035782654,1.8681861
CMP2946,59.0,2.4850771,0.0,0.81062126,2.4850771
CMP2946,60.0,2.3525426,0.0,2.241355,2.3525426
CMP2946,61.0,1.9594461,0.0,2.822014,1.9594461
CMP2946,62.0,1.8729918,0.0,2.507077,1.8729918
CMP2946,63.0,1.5716038,0.0,1.5221058,1.5716038
CMP2946,66.0,2.2360506,0.0,1.5275614,2.2360506
CMP2946,67.0,4.1489677,0.0,4.615915,4.1489677
CMP2946,68.0,3.466579,0.0,5.5690293,3.466579
CMP2946,69.0,1.5210153,0.0,4.0162454,1.5210153
CMP2946,70.0,3.553351,0.0,4.630132,3.553351
CMP2946,73.0,3.133373,0.0,3.2359025,3.133373
CMP2946,74.0,1.7208681,0.0,0.82017076,1.7208681
CMP2946,75.0,2.4156148,0.0,1.6714844,2.4156148
CMP2946,76.0,3.0051298,0.0,2.9199317,3.0051298
CMP2946,77.0,1.4614798,0.0,0.2888371,1.4614798
CMP2946,80.0,2.9055097,0.0,2.536801,2.9055097
CMP2946,81.0,2.1810868,0.0,2.884273,2.1810868
CMP2946,82.0,3.7931411,0.0,3.8736546,3.7931411
CMP2946,83.0,1.7248242,0.0,2.7864258,1.7248242
CMP2946,84.0,3.3145826,0.0,4.436024,3.3145826
CMP2946,87.0,2.5455484,0.0,2.5156083,2.5455484
CMP2946,88.0,1.9462327,0.0,1.7425761,1.9462327
CMP2946,89.0,1.9510094,0.0,0.7627897,1.9510094
CMP2946,90.0,2.2299523,0.0,1.7566277,2.2299523
CMP2946,94.0,2.3895073,0.0,2.4087524,2.3895073
CMP2946,95.0,2.104101,0.0,2.5389295,2.104101
CMP2946,96.0,3.352156,0.0,3.6055875,3.352156
CMP2946,97.0,2.0009027,0.0,2.7640352,2.0009027
CMP2946,98.0,1.8992552,0.0,1.3738523,1.8992552
CMP2946,101.0,2.0255487,0.0,1.4143999,2.0255487
CMP2946,102.0,3.2328475,0.0,2.8695211,3.2328475
CMP2946,103.0,3.0404568,0.0,3.143011,3.0404568
CMP2946,104.0,1.9405426,0.0,3.3489823,1.9405426
CMP2946,105.0,4.573015,0.0,5.4108543,4.573015
CMP2946,108.0,3.4313643,0.0,5.1253448,3.4313643
CMP2946,109.0,1.6522958,0.0,1.9196898,1.6522958
CMP2946,110.0,1.1694641,0.0,0.36207834,1.1694641
CMP2946,111.0,2.2962244,0.0,0.39228296,2.2962244
CMP2946,112.0,1.6467154,0.0,-1.8384323,1.6467154
CMP2946,115.0,1.6496842,0.0,0.32703102,1.6496842
CMP2946,116.0,2.1648402,0.0,2.3917704,2.1648402
CMP2946,117.0,1.3491334,0.0,1.7898039,1.3491334
CMP2946,118.0,1.6335818,0.0,1.1168932,1.6335818
CMP2946,119.0,2.9973881,0.0,3.0119524,2.9973881
CMP2946,122.0,1.7107912,0.0,2.326906,1.7107912
CMP2946,123.0,2.1867187,0.0,2.2988236,2.1867187
CMP2946,124.0,2.1015937,0.0,2.524459,2.1015937
CMP2946,125.0,1.8694147,0.0,1.704919,1.8694147
CMP2946,126.0,3.5850549,0.0,2.5637276,3.5850549
CMP2946,129.0,3.1229358,0.0,4.9279065,3.1229358
CMP2946,130.0,1.6614008,0.0,2.6891277,1.6614008
CMP2946,131.0,1.5588652,0.0,1.5289776,1.5588652
CMP2946,132.0,3.2750056,0.0,2.219794,3.2750056
CMP2946,133.0,1.9082743,0.0,0.5578615,1.9082743
CMP2946,136.0,2.6108904,0.0,2.5219507,2.6108904
CMP2946,137.0,1.9224734,0.0,2.7111554,1.9224734
CMP2946,138.0,2.3134537,0.0,2.3441854,2.3134537
CMP2946,139.0,2.619453,0.0,1.9243971,2.619453
CMP2946,140.0,1.6558766,0.0,2.204989,1.6558766
CMP2946,143.0,1.4090825,0.0,0.4188524,1.4090825
CMP2946,144.0,2.3551033,0.0,1.6519938,2.3551033
CMP2946,145.0,1.7019784,0.0,1.2067988,1.7019784
CMP2946,146.0,2.7389498,0.0,2.2399151,2.7389498
CMP2946,147.0,2.195534,0.0,3.1972246,2.195534
CMP2946,151.0,2.6247497,0.0,3.0796096,2.6247497
CMP2946,152.0,2.149852,0.0,2.6752648,2.149852
CMP2946,153.0,2.9705672,0.0,2.7540436,2.9705672
CMP2946,154.0,3.0937328,0.0,3.716895,3.0937328
CMP2946,157.0,2.9930625,0.0,3.8333156,2.9930625
CMP2946,158.0,1.5206959,0.0,1.8219261,1.5206959
CMP2946,159.0,2.1152353,0.0,1.4879097,2.1152353
CMP2946,160.0,3.8571064,0.0,2.4749775,3.8571064
CMP2946,161.0,1.8319585,0.0,1.7358385,1.8319585
CMP2946,164.0,3.1844983,0.0,3.6767275,3.1844983
CMP2946,165.0,2.0276635,0.0,3.1458452,2.0276635
CMP2946,166.0,1.835927,0.0,1.5841944,1.835927
CMP2946,167.0,1.9005326,0.0,0.58511704,1.9005326
CMP2946,168.0,2.001702,0.0,1.8112655,2.001702
CMP2946,171.0,3.0290513,0.0,2.693164,3.0290513
CMP2946,172.0,2.162771,0.0,3.2540777,2.162771
CMP2946,173.0,2.9291294,0.0,3.8337004,2.9291294
CMP2946,174.0,1.6368446,0.0,2.6958175,1.6368446
CMP2946,175.0,2.2783763,0.0,2.2319922,2.2783763
CMP2946,178.0,3.1519527,0.0,2.9209378,3.1519527
CMP2946,179.0,2.7586448,0.0,3.6079507,2.7586448
CMP2946,180.0,1.6031009,0.0,2.2598643,1.6031009
CMP2946,181.0,2.3357968,0.0,2.7873158,2.3357968
CMP2946,182.0,2.238826,0.0,1.8622584,2.238826
CMP2946,186.0,1.6386691,0.0,0.93079686,1.6386691
CMP2946,187.0,2.2025547,0.0,2.004545,2.2025547
CMP2946,188.0,1.8126748,0.0,1.3800336,1.8126748
CMP2946,189.0,1.4586184,0.0,1.0509539,1.4586184
CMP2946,192.0,2.1155722,0.0,2.2205074,2.1155722
CMP2946,193.0,1.5148252,0.0,1.6459069,1.5148252
CMP2946,194.0,2.0334435,0.0,1.7674536,2.0334435
CMP2946,195.0,2.180596,0.0,2.4677448,2.180596
CMP2946,196.0,1.7037733,0.0,2.3834708,1.7037733
CMP2946,199.0,1.3442571,0.0,0.90508133,1.3442571
CMP2946,200.0,2.6240244,0.0,2.412553,2.6240244
CMP2946,201.0,1.2093127,0.0,1.2634708,1.2093127
CMP2946,202.0,3.204659,0.0,2.795119,3.204659
CMP2946,203.0,1.6784831,0.0,2.7688851,1.6784831
CMP2946,206.0,1.8892659,0.0,2.2586098,1.8892659
CMP2946,207.0,1.6789947,0.0,1.16618,1.6789947
CMP2946,208.0,2.1077857,0.0,1.8720198,2.1077857
CMP2946,209.0,2.3066278,0.0,1.386297,2.3066278
CMP2946,210.0,2.4810252,0.0,3.1517837,2.4810252
CMP2946,213.0,1.3460284,0.0,1.4974245,1.3460284
CMP2946,214.0,2.1641722,0.0,1.7690265,2.1641722
CMP2946,215.0,3.189582,0.0,2.7029874,3.189582
CMP2946,216.0,3.609349,0.0,3.8821979,3.609349
CMP2946,217.0,1.6612592,0.0,2.954992,1.6612592
CMP2946,220.0,3.0645947,0.0,4.269364,3.0645947
CMP2946,221.0,1.9258692,0.0,1.9925758,1.9258692
CMP2946,222.0,1.7043276,0.0,0.6783142,1.7043276
CMP2946,223.0,3.6079633,0.0,2.4208863,3.6079633
CMP2946,224.0,2.1816533,0.0,3.4412885,2.1816533
CMP2946,227.0,2.9578376,0.0,3.2389493,2.9578376
CMP2946,228.0,2.3138592,0.0,3.253731,2.3138592
CMP2946,229.0,2.5703773,0.0,2.7989428,2.5703773
CMP2946,230.0,3.5339613,0.0,2.8453982,3.5339613
CMP2946,231.0,3.0243628,0.0,4.1233106,3.0243628
CMP2946,234.0,2.0897527,0.0,2.0458086,2.0897527
CMP2946,235.0,1.7899839,0.0,1.2311708,1.7899839
CMP2946,236.0,1.4641159,0.0,-0.02536871,1.4641159
CMP2946,237.0,2.1360567,0.0,-0.2109958,2.1360567
CMP2946,238.0,1.9683335,0.0,0.6038498,1.9683335
CMP2946,241.0,1.9951912,0.0,2.1038914,1.9951912
CMP2946,242.0,3.378635,0.0,4.0591702,3.378635
CMP2946,243.0,1.6947879,0.0,3.1066177,1.6947879
CMP2946,244.0,1.4344729,0.0,1.7670941,1.4344729
CMP2946,245.0,2.0192301,0.0,1.6579715,2.0192301
CMP2946,249.0,2.4528148,0.0,1.9005573,2.4528148
CMP2946,250.0,3.0156646,0.0,4.1623588,3.0156646
CMP2946,251.0,1.9580637,0.0,3.4218168,1.9580637
CMP2946,252.0,1.9949378,0.0,2.3747394,1.9949378
CMP2946,255.0,1.9726175,0.0,0.98205656,1.9726175
CMP2946,256.0,2.491075,0.0,1.8176622,2.491075
CMP2946,257.0,3.4716172,0.0,3.2164361,3.4716172
CMP2946,258.0,2.0738292,0.0,3.417628,2.0738292
CMP2946,259.0,1.4340774,0.0,2.1534078,1.4340774
CMP2946,262.0,1.967541,0.0,1.2093916,1.967541
CMP2946,263.0,2.7429552,0.0,1.8113335,2.7429552
CMP2946,264.0,1.6744187,0.0,1.2616127,1.6744187
CMP2946,265.0,2.140302,0.0,2.508357,2.140302
CMP2946,266.0,1.8708646,0.0,2.5751112,1.8708646
CMP2946,269.0,2.8721504,0.0,3.1196337,2.8721504
CMP2946,270.0,2.102467,0.0,2.5336003,2.102467
CMP2946,271.0,3.207293,0.0,4.024749,3.207293
CMP2946,272.0,2.8547432,0.0,3.925749,2.8547432
CMP2946,273.0,2.1326802,0.0,3.288852,2.1326802
CMP2946,276.0,1.630138,0.0,0.6887725,1.630138
CMP2946,277.0,3.0084445,0.0,2.1707573,3.0084445
CMP2946,278.0,1.9117874,0.0,1.2167863,1.9117874
CMP2946,279.0,1.8465185,0.0,1.3890967,1.8465185
CMP2946,280.0,1.763177,0.0,1.6293188,1.763177
CMP2946,283.0,1.2240591,0.0,0.353702,1.2240591
CMP2946,284.0,1.2751377,0.0,-0.32686666,1.2751377
CMP2946,285.0,1.8211569,0.0,0.99402833,1.8211569
CMP2946,286.0,2.9506183,0.0,2.5745425,2.9506183
CMP2946,287.0,2.3720467,0.0,3.3874285,2.3720467
CMP2946,290.0,2.9109285,0.0,5.0129724,2.9109285
CMP2946,291.0,3.2672048,0.0,4.9297442,3.2672048
CMP2946,292.0,2.2349646,0.0,3.3640301,2.2349646
CMP2946,293.0,2.1232257,0.0,2.07541,2.1232257
CMP2946,294.0,1.5484208,0.0,1.2352369,1.5484208
CMP2946,297.0,1.2653633,0.0,-0.9139384,1.2653633
CMP2946,298.0,2.8171225,0.0,1.2219491,2.8171225
CMP2946,299.0,2.6774945,0.0,2.8344626,2.6774945
CMP2946,300.0,4.4739504,0.0,5.348399,4.4739504
CMP2946,301.0,1.7644564,0.0,4.6681423,1.7644564
CMP2946,304.0,1.9513215,0.0,2.474789,1.9513215
CMP2946,305.0,2.5975976,0.0,1.3886588,2.5975976
CMP2946,306.0,2.0339544,0.0,0.897316,2.0339544
CMP2946,307.0,1.4197838,0.0,-0.21592699,1.4197838
CMP2946,308.0,2.5084653,0.0,2.4745061,2.5084653
CMP2946,311.0,3.6545475,0.0,4.6804075,3.6545475
CMP2946,312.0,1.4167463,0.0,2.5726604,1.4167463
CMP2946,313.0,2.7459688,0.0,3.360134,2.7459688
CMP2946,314.0,1.9532306,0.0,2.7666645,1.9532306
CMP2946,315.0,2.0282571,0.0,1.3207042,2.0282571
CMP2946,318.0,3.0267494,0.0,2.4937572,3.0267494
CMP2946,319.0,4.0735645,0.0,5.648017,4.0735645
CMP2946,320.0,2.701298,0.0,4.4354076,2.701298
CMP2946,321.0,1.8156829,0.0,3.5489132,1.8156829
CMP2946,322.0,1.9587202,0.0,2.1122348,1.9587202
CMP2946,325.0,4.134277,0.0,3.5017917,4.134277
CMP2946,326.0,3.1257524,0.0,3.6652646,3.1257524
CMP2946,327.0,1.7394217,0.0,3.3817315,1.7394217
CMP2946,332.0,1.9942397,0.0,0.0043033343,1.9942397
CMP2946,333.0,2.0481503,0.0,1.337353,2.0481503
CMP2946,334.0,1.7785207,0.0,2.115544,1.7785207
CMP2946,335.0,2.2700133,0.0,2.4967685,2.2700133
CMP2946,336.0,1.9404911,0.0,2.1092122,1.9404911
CMP2946,339.0,2.6584272,0.0,3.1404843,2.6584272
CMP2946,340.0,1.4352472,0.0,1.9445215,1.4352472
CMP2946,341.0,2.25767,0.0,2.2254903,2.25767
CMP2946,342.0,3.0150833,0.0,2.8799255,3.0150833
CMP2946,343.0,2.1627183,0.0,2.9180691,2.1627183
CMP2946,346.0,3.4126484,0.0,4.373602,3.4126484
CMP2946,347.0,3.747379,0.0,5.6622114,3.747379
CMP2946,348.0,1.773057,0.0,3.236518,1.773057
CMP2946,349.0,1.8488371,0.0,1.861841,1.8488371
CMP2946,350.0,2.2558558,0.0,1.7812015,2.2558558
CMP2946,353.0,2.6831791,0.0,1.2088029,2.6831791
CMP2946,354.0,2.261331,0.0,1.878563,2.261331
CMP2946,355.0,2.0107827,0.0,2.7724485,2.0107827
CMP2946,360.0,2.0792692,0.0,1.5652205,2.0792692
CMP2946,361.0,2.2624907,0.0,2.2032084,2.2624907
CMP2946,362.0,1.4131063,0.0,1.5868374,1.4131063
CMP2946,363.0,1.5991075,0.0,-0.107895434,1.5991075
CMP2946,367.0,2.7794182,0.0,3.1960118,2.7794182
CMP2946,368.0,1.8601599,0.0,2.7019043,1.8601599
CMP2946,369.0,2.3352406,0.0,3.3258035,2.3352406
CMP2946,370.0,1.9744786,0.0,2.7140486,1.9744786
CMP2946,371.0,2.8922057,0.0,2.674205,2.8922057
CMP2946,374.0,2.4323347,0.0,2.5986977,2.4323347
CMP2946,375.0,1.7349857,0.0,2.1509502,1.7349857
CMP2946,376.0,1.5155735,0.0,1.0956043,1.5155735
CMP2946,377.0,2.7324865,0.0,1.8478706,2.7324865
CMP2946,378.0,2.085721,0.0,1.2768433,2.085721
CMP2946,381.0,1.948494,0.0,1.9561725,1.948494
CMP2946,382.0,1.3652773,0.0,1.4621507,1.3652773
CMP2946,383.0,2.4288378,0.0,1.9045846,2.4288378
CMP2946,384.0,2.676374,0.0,2.0153873,2.676374
CMP2946,385.0,1.8896275,0.0,2.4144177,1.8896275
CMP2946,388.0,1.9692467,0.0,2.3389547,1.9692467
CMP2946,389.0,2.7318475,0.0,3.0216954,2.7318475
CMP2946,390.0,2.832684,0.0,2.844365,2.832684
CMP2946,391.0,2.5482533,0.0,2.9934638,2.5482533
CMP2946,392.0,1.3852383,0.0,2.3317115,1.3852383
CMP2946,395.0,3.7344506,0.0,4.2185946,3.7344506
CMP2946,396.0,1.9071181,0.0,2.4951997,1.9071181
CMP2946,397.0,2.0470767,0.0,2.1994796,2.0470767
CMP2946,398.0,2.9190493,0.0,3.165276,2.9190493
CMP2946,399.0,1.9088012,0.0,2.960923,1.9088012
