user,COMPLIANT,SOCIAL,CAREFULL,RISK_TAKER,AUTONOMOUS,primary_dim,O,C,E,A,N
KCM1893,0.0,0.031210640355983116,0.0,0.09731131183047605,0.0,RISK_TAKER,24,41,26,35,22
KCM2495,0.07657026695298645,0.0018800314621385495,0.0,0.0,0.0,COMPLIANT,41,39,16,38,27
KCM3235,0.0037200892022570494,0.0,0.0,0.5851590615782767,0.005298601258881228,RISK_TAKER,39,44,26,42,36
KCO0269,0.074828338356522,0.08155136085958456,0.0,0.7312949403004121,0.010515118045895167,RISK_TAKER,18,40,29,24,27
KCO0287,0.0,0.0,0.0,0.0,0.05116304434009366,AUTONOMOUS,18,50,13,18,30
KCO1253,0.45117410987370926,0.0,0.2186331666769064,0.08424063438824948,0.0,COMPLIANT,21,31,46,35,30
KCR0468,0.10263321352279703,0.0810065815077014,0.03381774706763756,0.685320316350209,0.0,RISK_TAKER,35,36,14,19,33
KCR0577,0.018948718389678935,0.0,0.004343058270613858,0.36838058851559213,0.0,RISK_TAKER,47,30,39,21,27
KCR2291,0.04014567618460351,0.0,0.0,0.0,0.0,COMPLIANT,34,38,40,17,35
KCS0605,0.0,0.0,0.0,0.005318686686409398,0.0,RISK_TAKER,50,34,42,41,34
KCS3465,0.0,0.11547269693079394,0.05083657917618177,0.1698212501781714,0.020728238185910325,RISK_TAKER,23,24,39,23,30
KCT3965,0.0,0.0,0.0,0.24105180449520247,0.0,RISK_TAKER,32,19,11,42,26
KCW2117,0.0828854528705516,0.014832395472598212,0.0,0.0,0.03679053986150814,COMPLIANT,35,43,42,37,26
KCW3064,0.0,0.19513818002569125,0.0,0.12945986428079798,0.06934278163740462,SOCIAL,17,50,27,28,28
KDA1452,0.003821794854822079,0.0,0.0,0.4998824427196231,0.09186789837253041,RISK_TAKER,39,42,43,40,31
KDB0266,0.05814989075056618,0.0970062257251441,0.08038602278609241,0.3517722493894592,0.0916087858680411,RISK_TAKER,41,16,43,17,29
KDC0444,0.0,0.0,0.021590063179332496,0.07706901119556891,0.04687855077894001,RISK_TAKER,40,46,33,13,26
KDC1487,0.0,0.0,0.0,0.029958769571018357,0.0002608479823674868,RISK_TAKER,46,43,23,45,27
KDC2976,0.0,0.0017858777243199974,0.055391638999820476,0.3864769278636423,0.03700392787465123,RISK_TAKER,44,34,43,17,31
KDF0876,0.0,0.0,0.0,0.18340041881089958,0.0,RISK_TAKER,38,36,32,29,24
KDH1284,0.5878539632243318,0.0,0.5466605592857715,0.011640999313512574,0.5859759033451744,COMPLIANT,43,45,17,34,30
KDM2836,0.0,0.04164605871914057,0.0,0.0,0.00012167843419869707,SOCIAL,46,43,27,18,33
KDM3923,0.0,0.0,0.013289894155506157,0.051519545187756983,0.0,RISK_TAKER,39,39,24,15,30
KDN0264,0.045774015448677555,0.012153834110325834,0.0,0.0,0.0,COMPLIANT,46,39,39,39,29
KDN1740,0.1252935041799217,0.0,0.096813418910402,0.0,0.06037096890234135,COMPLIANT,43,41,26,38,28
KDR3234,0.269516668314683,0.0462027184242769,0.23188709804122354,0.0,0.30937750932129093,AUTONOMOUS,19,23,48,43,35
KDT1190,0.019678758048545256,0.13379178865474348,0.0,0.6231426767428717,0.13096090942857658,RISK_TAKER,43,17,45,19,28
KDT3290,0.0,0.0,0.0,0.0073127150262864765,0.025729567794498625,AUTONOMOUS,27,41,25,41,27
KDT3773,0.11093100497603123,0.13979818130766725,0.019798688669102234,0.6642589915323666,0.0,RISK_TAKER,40,49,15,35,31
KDW2929,0.0,0.0,0.0,0.08429882465373126,0.0,RISK_TAKER,26,45,23,40,28
KEC0785,0.036226116039104445,0.08489798547469453,0.0,0.05894321598351662,0.0,SOCIAL,37,36,27,40,34
KEC2465,0.00619193992506402,0.0,0.0,0.30657258990107245,0.0,RISK_TAKER,40,14,10,34,34
KED1219,0.0,0.0,0.0,0.03637657140510156,0.0,RISK_TAKER,49,38,21,37,31
KEF0629,0.12446081459801389,0.0,0.1572675098108433,0.0,0.1075938175757845,CAREFULL,20,40,12,15,37
KEF1057,0.0,0.0,0.0025938083204493935,0.7167095830709413,0.06992104308617392,RISK_TAKER,35,39,47,19,32
KEH0665,0.0017183875592661378,0.0,0.0,0.0,0.02087509081377686,AUTONOMOUS,24,15,33,21,29
KEM0113,0.02507440880740999,0.0,0.0,0.5337532476632068,0.0,RISK_TAKER,38,43,31,11,22
KEM1208,0.009247405753414983,0.0,0.009416245436776072,0.0,0.08106205082121887,AUTONOMOUS,44,21,29,32,21
KEM2934,0.05810707230372604,0.12594276068507118,0.038160656478303044,0.6345817489921387,0.1672442693876533,RISK_TAKER,45,46,26,41,33
KEO0131,0.0,0.07357455817315375,0.0011012301416638659,0.48194608283595997,0.0,RISK_TAKER,30,39,12,42,31
KEW1179,0.5107836687349384,0.0,0.34034748807638787,0.5937800723921037,0.028535523208758608,RISK_TAKER,38,19,30,41,33
KEW2795,0.0,0.0,0.0,0.20859057663996683,0.0,RISK_TAKER,20,27,18,28,34
KFB2257,0.0,0.02829522679077563,0.0,0.012054077228491292,0.0,SOCIAL,38,45,40,36,35
KFG2735,0.1650902614825593,0.015977339117384397,0.08173041173836533,0.0,0.0,COMPLIANT,16,37,37,15,20
KGB0500,0.03768203695401277,0.0,0.0,0.16965061504520734,0.044250614339961365,RISK_TAKER,50,43,45,44,30
KGD2603,0.0,0.0,0.0,0.0,0.0,COMPLIANT,36,47,16,23,37
KGD3278,0.0,0.26909158028822083,0.0,0.033425575203105434,0.08424800527225661,SOCIAL,23,41,21,42,31
KGF2552,0.0,0.005289505963572332,0.0,0.6129550755450115,0.026012203287753728,RISK_TAKER,36,50,35,36,27
KGN0619,0.0036870112850333633,0.0,0.0,0.08763875824250289,0.008915936371505286,RISK_TAKER,21,42,18,15,33
KGR2815,0.0,0.0,0.0,0.021321568789822987,0.09796188698025024,AUTONOMOUS,21,10,44,42,37
KGS3466,0.0,0.0,0.0,0.025401823946680755,0.028674702106812156,AUTONOMOUS,47,22,47,50,33
KHC2129,0.07177238454942486,0.06332573452997721,0.04616343349120692,0.03138419898941241,0.04552044031669927,COMPLIANT,42,25,39,28,36
KHC3350,0.0,0.0,0.0,0.0196266432263893,0.02891027416834641,AUTONOMOUS,24,34,45,38,32
KHP1043,0.024006320801734284,0.08580151085958669,0.04575116690149594,0.5522192344788988,0.10913391456543772,RISK_TAKER,30,30,16,15,24
KHW2052,0.15697719905526747,0.13087837054893056,0.07304473892403265,0.6028630103217063,0.07142230874000495,RISK_TAKER,21,41,15,28,28
KIC1000,0.0,0.21281555232186847,0.004766174820489701,0.011778060247248324,0.31285875149339926,AUTONOMOUS,30,46,23,42,36
KIC2314,0.10609333142700139,0.008529162952703104,0.07510078009068348,0.0,0.0,COMPLIANT,10,24,33,18,30
KIG1594,0.0,0.015680923087276612,0.0,0.0,0.0627979033349161,AUTONOMOUS,41,24,37,36,27
KJB0354,0.0,0.02713261705178402,0.03011289932835131,0.027723217538831595,0.05115699801467835,AUTONOMOUS,42,40,17,26,33
KJB3654,0.0,0.0,0.0,0.0,0.0,COMPLIANT,17,21,29,17,23
KJC1419,0.0,0.0,0.0,0.284213170151927,0.0,RISK_TAKER,34,47,35,19,26
KJC3748,0.0,0.0,0.007953573491357877,0.053488902255498884,0.08327096036619602,AUTONOMOUS,22,34,16,42,27
KJD3392,0.0,0.0,0.0,0.0,0.0,COMPLIANT,26,36,39,24,29
KJH0588,0.15246123275501977,0.0,0.06863896559891132,0.0,0.03929488661097913,COMPLIANT,24,17,24,21,26
KJP1326,0.18588568972784456,0.0,0.1288853751824999,0.0,0.08650131875204961,COMPLIANT,18,15,22,23,27
KJR1377,0.0,0.4109111235051995,0.0,0.4992446822613402,0.0,RISK_TAKER,36,35,18,48,18
KJR3538,0.0,0.0,0.0,0.0,0.0,COMPLIANT,40,27,38,21,27
KJS0119,0.0,0.0,0.014675445103751697,0.0905383558400534,0.1924344690893933,AUTONOMOUS,42,36,26,18,35
KJS1940,0.0481939466250863,0.0,0.0017626715969385203,0.3306815160520718,0.19084462453497197,RISK_TAKER,43,26,21,34,24
KKB1088,0.037865528110369175,0.0,0.0,0.06430359843060386,0.0,RISK_TAKER,38,33,18,43,29
KKB2094,0.003988110519461915,0.0,0.0,0.0,0.0,COMPLIANT,19,22,15,35,43
KKC2119,0.06271077104015646,0.0,0.0,0.0,0.1551687913817192,AUTONOMOUS,29,15,20,11,26
KKD1980,0.16748062668951996,0.2196536728490052,0.0892922547371387,0.5698951993675879,0.10328611354008982,RISK_TAKER,41,41,39,44,30
KKH2324,0.0,0.0,0.0,0.4336666750851796,0.0,RISK_TAKER,36,26,19,15,21
KKL1310,0.00426788294466532,0.0,0.031081708412179446,0.04284403932824356,0.07965985336570412,AUTONOMOUS,38,19,17,36,29
KKM0309,0.0,0.0946073020163871,0.0,0.0,0.0,SOCIAL,39,50,41,48,22
KKM0624,0.2740955411663857,0.10121259450816258,0.1797170764979972,0.5696934897975848,0.08478320053583747,RISK_TAKER,22,44,17,50,24
KKP2284,0.0,0.0,0.0,0.44268590529293295,0.13977077164028365,RISK_TAKER,48,37,23,37,24
KKS3790,0.0,0.04519903172123908,0.0015773252686549645,0.47365147122213574,0.0,RISK_TAKER,20,22,50,20,28
KLC3364,0.0,0.029303484320534607,0.0,0.19749859729268823,0.0,RISK_TAKER,41,45,46,39,36
KLD2255,0.0,0.0,0.0,0.0,0.0,COMPLIANT,35,14,14,19,33
KLG0439,0.5717265174480489,0.0,0.29157032956222767,0.23628749018593012,0.0,COMPLIANT,21,40,42,42,26
KLH0276,0.0,0.0,0.0,0.0,0.0,COMPLIANT,21,39,21,14,34
KLL3118,0.0,0.11048668030241145,0.0,0.0,0.0,SOCIAL,14,18,35,19,25
KLM0714,0.0,0.020005026056973994,0.013067462125630805,0.22501389589352747,0.0,RISK_TAKER,33,38,15,37,28
KLM1357,0.07025202081782894,0.0,0.057525103963773035,0.4352119466408298,0.0,RISK_TAKER,47,23,34,40,32
KLM2448,0.10895631459423118,0.11982815866749687,0.0579792614653549,0.5319185562022911,0.14781197703305354,RISK_TAKER,42,11,38,25,27
KLP0249,0.24694809887398225,0.22193397732344156,0.12981380402411602,0.34284919771676264,0.02044364085920712,RISK_TAKER,25,22,49,43,28
KLP3864,0.0,0.0,0.0,0.506831295401908,0.06320900135874866,RISK_TAKER,33,20,40,22,35
KLZ0507,0.0,0.07065572805298485,0.0,0.5573066802760309,0.0,RISK_TAKER,30,16,32,22,28
KMB1379,0.06375994750891029,0.07938094548299895,0.025737932223988135,0.0,0.1582770162507853,AUTONOMOUS,43,19,46,29,24
KMB1761,0.01935213598580953,0.13012936606975636,0.029939276145082835,0.024196599790946686,0.023572172522392618,SOCIAL,35,22,38,39,31
KMB3003,0.02871320325533965,0.3384706236678836,0.0,0.3224185940720061,0.03957821067815961,SOCIAL,39,43,14,38,32
KMB3781,0.0461214225114613,0.18225237383778406,0.006352359092459812,0.013164623732431166,0.07834877283203831,SOCIAL,17,28,13,42,25
KMC2028,0.010945595049070393,0.016785552519065692,0.0,0.3475231479775331,0.0,RISK_TAKER,19,16,20,32,27
KMD3062,0.0,0.0,0.0,0.17509401850515452,0.3740513536649111,AUTONOMOUS,20,43,30,35,26
KMR0373,0.10745748716106047,0.07749921636330323,0.024909488921824145,0.10108665165121386,0.11657353706798514,AUTONOMOUS,44,21,40,25,37
KMR0682,0.029966585016342036,0.0,0.004127925719608395,0.04449400680897331,0.011041405223839134,RISK_TAKER,35,20,37,40,23
KMR2232,0.0,0.03117798837450744,0.0,0.055657974335885846,0.06673896626090012,AUTONOMOUS,25,46,21,14,29
KMS0568,0.002565900772498158,0.057936621064561794,0.0,0.03841925110648371,0.04331180180070512,SOCIAL,44,41,18,33,24
KMS0954,0.016859470995112497,0.11253494238184014,0.0,0.24310538103809642,0.0,RISK_TAKER,46,38,27,17,34
KMS1530,0.0,0.0,0.0,0.11521443859243292,0.10622311004071584,RISK_TAKER,39,45,18,25,31
KMW0259,0.028356122811756944,0.11690256932771838,0.0,0.0,0.10813073927830273,SOCIAL,20,10,17,16,36
KMW1008,0.04594974903592943,0.09730648924797812,0.02278163624251952,0.6086878917866712,0.10983124105772268,RISK_TAKER,38,34,16,35,28
KNA1279,0.12256556518291668,0.0,0.05313486609512495,0.09134019968741536,0.0,COMPLIANT,30,42,44,10,28
KNB0560,0.0,0.02399850376534801,0.0,0.3551949960729893,0.0004984965311333331,RISK_TAKER,47,42,23,15,32
KNC3843,0.0,0.0,0.011997329875350113,0.46977540743737084,0.1266794639101256,RISK_TAKER,18,13,36,39,37
KND0529,0.0,0.00852386234361246,0.0,0.13114831586431155,0.054087267649441224,RISK_TAKER,12,38,41,14,33
KNH0316,0.04987901908688442,0.25636460668926137,0.01669792754002055,0.08629742355597124,0.024845369265448537,SOCIAL,19,30,41,16,20
KNH1985,0.035105426896134294,0.04187517350656189,0.0,0.0,0.0,SOCIAL,38,30,18,21,27
KNK1428,0.006896463434516537,0.0,0.03435518773408518,0.1083153467668449,0.0,RISK_TAKER,35,34,32,30,34
KNL0918,0.0035802973230578848,0.2663422801083867,0.049074803637485696,0.5792041344058068,0.05804348241778343,RISK_TAKER,33,34,19,15,34
KNM0423,0.04749491976557493,0.008648637196973648,0.0,0.002923582603344058,0.033593460246857595,COMPLIANT,49,30,17,39,32
KNM1154,0.0,0.0,0.0,0.0,0.0,COMPLIANT,29,41,21,48,30
KNM1318,0.0,0.0670216781643637,0.0,0.031259098412640664,0.0,SOCIAL,39,40,17,16,36
KNM1674,0.0,0.17098738580468417,0.0,0.05406311899928701,0.0,SOCIAL,46,33,10,16,28
KNR3837,0.0,0.10092020316969183,0.04479709653578269,0.06552062790924114,0.15847901610215684,AUTONOMOUS,44,34,14,21,26
KNS0539,0.03341823365116484,0.15894571778481117,0.007556408969764802,0.027592078127286982,0.0,SOCIAL,40,42,45,43,34
KNS2828,0.0,0.0,0.0,0.0,0.0,COMPLIANT,12,30,34,11,36
KNS3380,0.0,0.0029497215544716225,0.0,0.23041271991200488,0.0,RISK_TAKER,37,47,37,22,29
KNW1321,0.0,0.0,0.0,0.2983294291286986,0.0,RISK_TAKER,19,45,36,13,34
KOB2624,0.04276240394857682,0.06089700742081631,0.0,0.0,0.017723029193014595,SOCIAL,19,14,30,24,18
KOE0908,0.0,0.14306584510525625,0.0,0.018357103848961713,0.04788052815661305,SOCIAL,21,40,37,35,36
KOE1033,0.0,0.00035892303892016275,0.0,0.7328353794916056,0.0,RISK_TAKER,48,19,24,44,39
KOM1306,0.0,0.049537184332599876,0.0,0.020760321229410055,0.0771441823811885,AUTONOMOUS,18,13,11,22,20
KOP3802,0.0,0.03451396728660031,0.0,0.4976828137166396,0.060738919868367915,RISK_TAKER,34,41,18,35,23
KOR1163,0.08862216721620246,0.06841471479839918,0.06252865028515697,0.08468365452828418,0.10795675228033623,AUTONOMOUS,36,35,24,38,38
KOW3756,0.0,0.0,0.018399058188765877,0.0,0.005820332060169068,CAREFULL,47,23,35,20,41
KPB1123,0.0020690154521915294,0.0,0.0,0.0,0.0,COMPLIANT,26,45,34,39,34
KPN3783,0.05405624981970618,0.1291166497087995,0.04474515282115963,0.04513991337613127,0.21429273551156938,AUTONOMOUS,16,23,43,41,28
KPO3619,0.3868600393325929,0.06783698609752985,0.1943802197081518,0.0,0.10068034957553389,COMPLIANT,26,17,24,19,30
KPP2253,0.013014994226649836,0.10856282640583562,0.0,0.03278940394836824,0.08900181795097181,SOCIAL,33,38,37,16,24
KPS0895,0.0,0.06623572003213046,0.0,0.005274556746890845,0.0,SOCIAL,20,23,30,41,28
KPS3882,0.07156990474801463,0.007219571796714527,0.053757726477393096,0.4713459063470564,0.03891179832161567,RISK_TAKER,13,20,20,35,34
KQD0274,0.20616626026988724,0.21593818112394092,0.08136475441271834,0.30359948136071896,0.0,RISK_TAKER,15,14,21,23,31
KQW0164,0.0,0.0,0.0,0.029035488838248087,0.0,RISK_TAKER,20,22,19,37,36
KRB3120,0.0,0.0,0.0,0.0,0.0,COMPLIANT,38,38,18,17,28
KRC2935,0.0,0.0,0.0,0.0,0.0,COMPLIANT,41,37,45,26,31
KRD2100,0.0,0.10190532341682874,0.0,0.8425484719164379,0.39815246567247664,RISK_TAKER,34,43,13,31,24
KRH0589,0.07292915989543708,0.05168594322196299,0.06564357842038362,0.7768675039779066,0.0,RISK_TAKER,25,15,16,36,32
KRH1028,0.038702836285107206,0.0,0.03289949420527495,0.3684255960653651,0.0,RISK_TAKER,38,39,17,39,32
KRL0467,0.008660631227236062,0.0,0.04095349496445048,0.6636116289860877,0.0,RISK_TAKER,40,38,10,43,32
KRM3125,0.05561209314186344,0.23524081390767357,0.0,0.029574278436394954,0.0,SOCIAL,36,22,32,46,27
KRN2211,0.0035163803397149566,0.0,0.0,0.005406182624969368,0.030278664530234783,AUTONOMOUS,36,11,24,29,23
KSB1599,0.07390563852683733,0.16871883946399321,0.0,0.13758256611470826,0.0,SOCIAL,39,37,23,22,27
KSD1646,0.0,0.09461312795691221,0.0,0.03448648467178014,0.0,SOCIAL,35,39,38,40,27
KSF0134,0.0,0.1592993903808337,0.0,0.5797946895119725,0.0,RISK_TAKER,14,44,45,26,21
KSH0672,0.06717021953663822,0.15749139507914706,0.05766281874967512,0.11285502799627667,0.08377414380831806,SOCIAL,20,47,18,41,40
KSJ0840,0.0,0.0,0.0,0.19556714532314803,0.008935485030588873,RISK_TAKER,40,21,27,46,33
KSM1518,0.26984806577752446,0.0,0.1520126258068327,0.11114530215435875,0.0,COMPLIANT,20,32,23,47,29
KSM1772,0.17561680198271815,0.3385655859746634,0.1083147836137727,0.57257144887457,0.0014750862986537007,RISK_TAKER,44,16,40,39,21
KSN3347,0.009111558245548466,0.012486283104185092,0.0,0.02766393116386734,0.06469829341105765,AUTONOMOUS,10,16,34,21,26
KSO2224,0.09843367281492565,0.09305533822563412,0.06361863947889887,0.03991655997672147,0.1410397084669196,AUTONOMOUS,37,39,27,20,34
KSP1288,0.09910445884165876,0.0,0.026842854847892,0.05309609365342493,0.0,COMPLIANT,18,22,33,27,31
KSS2068,0.004911975477819717,0.0,0.008367783812933701,0.12424061522458298,0.0,RISK_TAKER,43,38,18,34,28
KST0924,0.0,0.10207504666621925,0.0,0.062398431625424945,0.0,SOCIAL,23,18,37,20,36
KSV2881,0.0,0.0,0.0,0.13997267228736618,0.0,RISK_TAKER,23,34,48,20,33
KSW0206,0.009839732903548214,0.011049354870258175,0.0,0.7469020671767739,0.0,RISK_TAKER,42,38,20,42,33
KSW3237,0.0,0.0,0.0,0.0,0.0,COMPLIANT,36,43,36,13,34
KTC0474,0.11097316285508849,0.13585501128648683,0.044219255401013347,0.04153428337449206,0.011470962760564788,SOCIAL,23,37,44,10,41
KTD2249,0.036352610768275916,0.0,0.06541192263407795,0.03024803410962221,0.0,CAREFULL,43,45,14,42,30
KTL2843,0.0,0.0,0.0,0.2957507683100275,0.08260493413390939,RISK_TAKER,37,21,17,10,34
KTL3785,0.0,0.15576810761850296,0.0,0.15860358184116455,0.0,RISK_TAKER,37,30,38,40,35
KTR3308,0.0,0.0,0.0009315882723529088,0.0,0.0,CAREFULL,43,45,22,36,22
KTS3908,0.06528097234533509,0.020102385739509433,0.06479340656938393,0.004576258699511221,0.04567118932808381,COMPLIANT,49,40,20,17,27
KTW1719,0.07583711604403762,0.05873304425720955,0.041377805049245424,0.0,0.06068500960070948,COMPLIANT,35,33,39,49,29
KTW3547,0.0,0.0,0.0,0.3132065859169341,0.0,RISK_TAKER,33,28,32,37,27
KUS2137,0.0,0.0,0.0,0.0,0.0,COMPLIANT,46,16,31,20,22
KVA2944,0.0,0.0,0.009447455607928402,0.0,0.013323907152501872,AUTONOMOUS,43,12,47,23,28
KVB3830,0.0,0.0,0.0,0.03453766925775627,0.0,RISK_TAKER,43,37,36,22,26
KVD2453,0.0607795151506913,0.0,0.0868758102266092,0.0,0.07737742759041165,CAREFULL,48,48,39,23,22
KVW0814,0.13179853822619042,0.01297513249151575,0.10335389736091004,0.11117303246438881,0.08113543513430874,COMPLIANT,42,48,40,20,33
KWB1967,0.03946980848194919,0.063926115019852,0.0,0.05226854305427218,0.0,SOCIAL,48,22,23,23,26
KWC3812,0.0,0.0,0.0,0.4050742867724829,0.0,RISK_TAKER,23,16,16,43,32
KWD2589,0.0,0.01041067066149179,0.0,0.03451599118203635,0.0,RISK_TAKER,46,32,24,16,25
KWD3977,0.5677074754378135,0.0,0.32396703284691963,0.0,0.022480662632448852,COMPLIANT,42,17,14,35,29
KWR1544,0.0,0.0,0.0,0.4960701978215255,0.0,RISK_TAKER,15,33,40,45,32
KZG3565,0.0,0.017169863419222667,0.0,0.44097407566017305,0.0,RISK_TAKER,30,28,46,12,26
KZK2058,0.0,0.0,0.0,0.11283904744079669,0.0,RISK_TAKER,37,44,41,17,30
KZM2602,0.05296315865826351,0.0,0.029124241469817437,0.0,0.06866405827486895,AUTONOMOUS,44,27,26,16,31
LAB1297,0.0,0.0,0.0,0.5294569006036026,0.014406605944213993,RISK_TAKER,39,40,18,45,24
LAC0994,0.08092153727390636,0.06453915866751972,0.054156632639363655,0.18240077548569023,0.028175103436562546,RISK_TAKER,21,28,38,20,36
LAE1350,0.0,0.06104203718156192,0.0,0.48652826650661246,0.17086604167541095,RISK_TAKER,42,28,11,21,33
LAF1796,0.3198770047299483,0.4774977592209825,0.12958681313876785,0.05260925357425418,0.0,SOCIAL,17,38,17,41,32
LAF2213,0.039575800542132916,0.025822099994409438,0.042443934731085174,0.27552196535446943,0.0,RISK_TAKER,35,24,48,18,34
LAH0524,0.08248759140501757,0.06504985208020442,0.05076529278829493,0.7176822113684482,0.0,RISK_TAKER,25,16,47,26,31
LAH3026,0.004136916670697263,0.0,0.0,0.3006913480251002,0.0,RISK_TAKER,14,19,42,16,33
LAL1956,0.0202130317413186,0.0,0.011997329875350111,0.07747411857022778,0.03730119124327051,RISK_TAKER,13,16,18,40,18
LAN1329,0.09518222668484479,0.0,0.0918087289233185,0.4456279592837159,0.13610317057557184,RISK_TAKER,27,17,18,42,32
LAN2608,0.0,0.0,0.0,0.011160274941312977,0.0,RISK_TAKER,30,43,27,22,32
LAO2771,0.0031451716427639935,0.0,0.006813280260782594,0.0,0.039315642373528886,AUTONOMOUS,36,44,29,24,22
LAR0625,0.19340817941841898,0.0061234504676029,0.1008307242240697,0.5255018125793063,0.0,RISK_TAKER,19,26,24,21,33
LAS3757,0.0,0.0,0.0,0.013017216673451378,0.0,RISK_TAKER,43,36,47,37,31
LAV1050,0.0,0.26403342400576285,0.0,0.029250824377816502,0.02354996310797638,SOCIAL,34,28,24,31,27
LAW1407,0.027235550818808033,0.005015920578987533,0.009857040587929725,0.0,0.0,COMPLIANT,49,38,42,13,29
LBB0453,0.09885606388179574,0.11350165114169115,0.014377916173456642,0.07474445651225053,0.09376501396989959,SOCIAL,37,33,19,38,37
LBC0194,0.0,0.014132086821880045,0.0,0.5702830334386725,0.0,RISK_TAKER,36,40,38,48,30
LBF1992,0.0,0.0,0.0,0.42985752539877187,0.0,RISK_TAKER,39,40,23,38,24
LBG0407,0.0,0.0631602707190256,0.0,0.6517090093624911,0.18932444735115342,RISK_TAKER,48,32,18,21,28
LBG1670,0.1243689734049123,0.007024424227647388,0.06202968890669633,0.4688905154825495,0.0,RISK_TAKER,38,34,23,37,30
LBG3911,0.030195030053617764,0.01104392795236513,0.06479340656938393,0.12013338887723544,0.11364425373768669,RISK_TAKER,39,15,46,20,37
LBJ1723,0.0,0.21591490919555542,0.0,0.5607487669228073,0.0,RISK_TAKER,36,46,14,15,25
LBM0614,0.12919627787400476,0.0,0.09808956075030015,0.00511326717871674,0.21468218508209175,AUTONOMOUS,44,10,17,16,22
LBM2142,0.0,0.0,0.0,0.6272068774259153,0.11620516730074938,RISK_TAKER,37,21,30,30,22
LBM3284,0.0,0.014853786163034463,0.0,0.5640031935566514,0.07374726442088861,RISK_TAKER,41,50,43,40,26
LBR1387,0.024712329920275323,0.06551444297599837,0.027340868373323057,0.15722025395340314,0.0,RISK_TAKER,30,43,36,39,34
LBW3159,0.0,0.01663697943893779,0.0,0.0,0.08217271900450407,AUTONOMOUS,18,40,13,30,30
LCB2041,0.08880825140984266,0.14495468180431673,0.0,0.6583964846554382,0.0,RISK_TAKER,37,41,42,20,30
LCC1108,0.032233530757697026,0.0,0.0,0.0,0.04139039148389141,AUTONOMOUS,42,39,44,22,24
LCC1963,0.2046394388566779,0.0,0.21591692929655507,0.03371281897803671,0.305296583869122,AUTONOMOUS,41,43,39,39,30
LCC2503,0.0,0.0,0.0,0.008210419147552621,0.0,RISK_TAKER,27,31,12,39,25
LCF1216,0.0,0.033792430817908864,0.0,0.0,0.0,SOCIAL,36,18,33,17,22
LCG0784,0.021131441471883124,0.0,0.0,0.006738464901201548,0.07586162262061584,AUTONOMOUS,33,41,34,10,36
LCH1789,0.2643148867812749,0.0,0.10633930413222585,0.7037641359066298,0.05237820156278807,RISK_TAKER,36,35,20,17,23
LCH2740,0.3494885699580948,0.0,0.20554878616126585,0.4250023270241478,0.0,RISK_TAKER,36,38,37,23,39
LCK1403,0.01818277489653025,0.06131564781706734,0.0034276775020633094,0.6502572267608925,0.0,RISK_TAKER,18,33,17,48,28
LCM1480,0.0,0.0,0.003115488064179497,0.5367771740285099,0.02676700099364278,RISK_TAKER,16,42,34,21,30
LCP0344,0.12244260869031953,0.0,0.07771550452886235,0.056466695653375455,0.08664837851431526,COMPLIANT,39,34,15,17,24
LCP0572,0.032107651162932065,0.017515728763393378,0.0,0.006566285679878067,0.5052645236269587,AUTONOMOUS,14,19,15,24,29
LCR1537,0.0,0.027566104316459436,0.0,0.06784943259201917,0.12858160440452918,AUTONOMOUS,36,22,21,42,35
LCS3042,0.0,0.0,0.019334892650036347,0.015012698252685945,0.10232736716773991,AUTONOMOUS,35,43,19,36,24
LCT2783,0.035819769887038895,0.0,0.0,0.06327446651018,0.06607978019655839,AUTONOMOUS,37,28,40,39,32
LCW0047,0.0,0.0,0.032522964813127234,0.04893910108306413,0.0,RISK_TAKER,10,50,20,21,31
LCW3879,0.020831649304269083,0.0,0.03981264487649475,0.015860015781260714,0.013305072766335939,CAREFULL,40,14,21,42,30
LDB3087,0.06616351013465381,0.0,0.010024433145381631,0.0,0.0,COMPLIANT,18,20,42,20,29
LDB3304,0.00875662944448707,0.0993938187361392,0.034938325739255115,0.03211597742540035,0.0,SOCIAL,23,43,38,33,28
LDH0574,0.0,0.07226209255770782,0.0,0.010928516345038589,0.09793416351216358,AUTONOMOUS,19,31,40,46,25
LDN2514,0.0,0.0,0.0,0.016560366661155658,0.0,RISK_TAKER,35,37,33,32,23
LDW0620,0.02587511102125324,0.0,0.08222744112119557,0.11552696918125621,0.025576433453376173,RISK_TAKER,28,29,47,25,27
LDW1472,0.0,0.0,0.0,0.006127186106908678,0.057282911447735584,AUTONOMOUS,25,38,12,21,33
LEB1764,0.0,0.0,0.0,0.0,0.0,COMPLIANT,42,19,35,32,26
LEC3857,0.0,0.0,0.0,0.0,0.0,COMPLIANT,46,16,38,21,30
LED0656,0.004284450647436048,0.0,0.10003708951648203,0.0,0.32069289324133465,AUTONOMOUS,39,42,35,16,20
LEM1913,0.06709851976339914,0.14691346496134436,0.0008887019790982126,0.05144149203444156,0.06946249220468641,SOCIAL,30,48,32,43,37
LEP2922,0.0,0.09525303461857583,0.0,0.08013979590395316,0.16582705071683496,AUTONOMOUS,33,38,14,47,26
LER3942,0.0,0.0,0.0,0.03012421699334478,0.0,RISK_TAKER,36,15,34,17,39
LFB1624,0.025605664509814566,0.0,0.06226580258093761,0.2289945345504377,0.010268943601619913,RISK_TAKER,39,37,11,34,25
